token,date,ip,question,response
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,results [Back translation in English:],"You have completed the Interest Profiler.   You will be able to determine which careers would provide you the most satisfaction.  When looking at the categories Realistic, Investigative, Artistic, Social, Enterprising, Conventional, take notice of the numbers associated with each category.  The higher numbers indicate categories best suited to your interest.  Details are provided for each category.  Once you have finished reading your results, click ""Next""."
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,select [Back translation in English:],"Once you have learned which job zone category you fit into, you will be able to determine which career most interests you currently as well as in the future."
kentebesto,2016-11-15 21:35:43,209.222.127.200,Build kitchen cabinets [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Write books or plays [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Play a musical instrument [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Teach an individual an exercise routine [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Develop a spreadsheet using computer software [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Raise fish in a fish hatchery [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Conduct chemical experiments [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Study the movement of planets [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Compose or arrange music [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Perform rehabilitation therapy [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Operate a beauty salon or barber shop [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Load computer software into a large computer network [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Operate a calculator [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Assemble electronic parts [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Drive a truck to deliver packages to offices and homes [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Create special effects for movies [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Start your own business [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Calculate the wages of employees [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Repair and install locks [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Develop a way to better predict the weather [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Work in a biology lab [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Perform jazz or tap dance [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Help conduct a group therapy session [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Represent a client in a lawsuit [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Market a new line of clothing [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Set up and operate machines to make products [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Invent a replacement for sugar [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Do laboratory tests to identify diseases [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Sing in a band [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,REALISTIC [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,INVESTIGATIVE [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,ARTISTIC [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,SOCIAL [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,ENTERPRISING [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,CONVENTIONAL [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,STRONGLYLIKE [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,LIKE [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,UNSURE [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,DISLIKE [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,STRONGLYDISLIKE [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,jobzone1 [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,jobzone2 [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,jobzone3 [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,jobzone4 [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,jobzone5 [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,currentfuture [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,Explore [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,JZcareer [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,IPresultscareer [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,results [Back translation in English:],a
kentebesto,2016-11-15 21:35:43,209.222.127.200,select [Back translation in English:],
mantivenda,2016-11-15 21:35:45,73.246.224.89,Build kitchen cabinets [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,Write books or plays [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,Play a musical instrument [Back translation in English:],v
mantivenda,2016-11-15 21:35:45,73.246.224.89,Teach an individual an exercise routine [Back translation in English:],c
mantivenda,2016-11-15 21:35:45,73.246.224.89,Develop a spreadsheet using computer software [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,Raise fish in a fish hatchery [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,Conduct chemical experiments [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,Study the movement of planets [Back translation in English:],v
mantivenda,2016-11-15 21:35:45,73.246.224.89,Compose or arrange music [Back translation in English:],v
mantivenda,2016-11-15 21:35:45,73.246.224.89,Perform rehabilitation therapy [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,Operate a beauty salon or barber shop [Back translation in English:],c
mantivenda,2016-11-15 21:35:45,73.246.224.89,Load computer software into a large computer network [Back translation in English:],c
mantivenda,2016-11-15 21:35:45,73.246.224.89,Operate a calculator [Back translation in English:],c
mantivenda,2016-11-15 21:35:45,73.246.224.89,Assemble electronic parts [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,Drive a truck to deliver packages to offices and homes [Back translation in English:],c
mantivenda,2016-11-15 21:35:45,73.246.224.89,Create special effects for movies [Back translation in English:],c
mantivenda,2016-11-15 21:35:45,73.246.224.89,Start your own business [Back translation in English:],f
mantivenda,2016-11-15 21:35:45,73.246.224.89,Calculate the wages of employees [Back translation in English:],v
mantivenda,2016-11-15 21:35:45,73.246.224.89,Repair and install locks [Back translation in English:],c
mantivenda,2016-11-15 21:35:45,73.246.224.89,Develop a way to better predict the weather [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,Work in a biology lab [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,Perform jazz or tap dance [Back translation in English:],z
mantivenda,2016-11-15 21:35:45,73.246.224.89,Help conduct a group therapy session [Back translation in English:],z
mantivenda,2016-11-15 21:35:45,73.246.224.89,Represent a client in a lawsuit [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,Market a new line of clothing [Back translation in English:],z
mantivenda,2016-11-15 21:35:45,73.246.224.89,Set up and operate machines to make products [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,Invent a replacement for sugar [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,Do laboratory tests to identify diseases [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,Sing in a band [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,REALISTIC [Back translation in English:],v
mantivenda,2016-11-15 21:35:45,73.246.224.89,INVESTIGATIVE [Back translation in English:],c
mantivenda,2016-11-15 21:35:45,73.246.224.89,ARTISTIC [Back translation in English:],c
mantivenda,2016-11-15 21:35:45,73.246.224.89,SOCIAL [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,ENTERPRISING [Back translation in English:],c
mantivenda,2016-11-15 21:35:45,73.246.224.89,CONVENTIONAL [Back translation in English:],d
mantivenda,2016-11-15 21:35:45,73.246.224.89,STRONGLYLIKE [Back translation in English:],c
mantivenda,2016-11-15 21:35:45,73.246.224.89,LIKE [Back translation in English:],c
mantivenda,2016-11-15 21:35:45,73.246.224.89,UNSURE [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,DISLIKE [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,STRONGLYDISLIKE [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,jobzone1 [Back translation in English:],c
mantivenda,2016-11-15 21:35:45,73.246.224.89,jobzone2 [Back translation in English:],c
mantivenda,2016-11-15 21:35:45,73.246.224.89,jobzone3 [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,jobzone4 [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,jobzone5 [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,currentfuture [Back translation in English:],s
mantivenda,2016-11-15 21:35:45,73.246.224.89,Explore [Back translation in English:],c
mantivenda,2016-11-15 21:35:45,73.246.224.89,JZcareer [Back translation in English:],s
mantivenda,2016-11-15 21:35:45,73.246.224.89,IPresultscareer [Back translation in English:],x
mantivenda,2016-11-15 21:35:45,73.246.224.89,results [Back translation in English:],z
